Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
598000.0;40.5;3;0;3;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.6
770756.0;64.41;3;1;1;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.5
435000.0;60.01;3;0;7;10;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;8.1
599000.0;46.0;2;0;2;5;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.9
490000.0;59.0;2;0;4;4;1990;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10.8
499000.0;59.6;3;0;3;4;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.1
480000.0;48.7;2;0;1;4;2011;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
695000.0;62.6;3;0;1;18;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.6
525000.0;46.7;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;12.2
400000.0;58.9;2;0;0;1;1930;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;26.4
520000.0;48.2;2;0;3;6;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.3
420000.0;20.0;1;0;0;4;1924;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.9
660000.0;63.8;3;0;2;6;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.7
629000.0;52.77;3;0;2;2;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;6.7
609000.0;75.0;4;0;3;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7.8
529000.0;53.0;3;0;0;11;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;13.7
499000.0;38.0;2;0;2;4;1955;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;21.1
830000.0;99.88;5;0;2;2;1999;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;8.7
515000.0;79.1;3;0;3;3;2003;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
951900.0;57.0;2;0;2;5;2017;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.1
560000.0;39.48;2;0;3;6;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0
650000.0;79.0;4;0;0;2;2013;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;26.8
477000.0;60.0;3;0;1;4;1988;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;7.8
949000.0;73.7;3;0;3;4;2005;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
999999.99;80.0;3;0;0;2;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.4
549000.0;50.0;3;0;8;8;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;14.5
1200000.0;100.0;4;0;1;4;1920;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.8
519000.0;53.0;3;0;0;10;1972;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13.9
529000.0;64.0;3;0;3;4;1991;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3.1
499000.0;53.0;2;0;3;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.8
539000.0;45.0;3;0;1;1;1900;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;18.1
664000.0;84.0;3;0;3;3;1963;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.1
1990000.0;160.41;5;0;1;2;1900;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
273359.0;46.02;2;1;1;2;2021;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;20.4
368000.0;64.57;3;1;2;2;2021;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;20.4
668000.0;63.8;4;0;7;11;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.7
869000.0;54.0;2;0;2;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.0
517111.0;47.66;2;1;2;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
662186.0;65.24;3;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
662186.0;65.24;3;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
445000.0;32.0;1;0;2;4;1930;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.9
450000.0;54.0;3;0;2;10;1977;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;6.6
499000.0;59.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.5
399000.0;59.11;3;0;0;2;2000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.3
599999.0;53.0;3;0;3;10;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
372000.0;50.8;3;0;0;4;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.2
649000.0;51.02;3;0;1;8;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
670000.0;58.84;3;0;3;3;1938;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7.4
920000.0;48.25;2;0;1;17;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
359000.0;45.64;3;0;8;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;8.1
799000.0;78.0;4;0;2;2;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;16.8
430000.0;35.5;2;0;2;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;19.9
510000.0;64.3;3;0;1;4;1987;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;23.0
599000.0;70.0;3;0;0;2;1920;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.3
650000.0;79.5;3;0;0;3;2017;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;20.4
850000.0;84.5;5;0;2;2;1995;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.1
1839000.0;76.0;3;0;2;29;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.0
472500.0;49.0;2;0;0;6;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.9
1530000.0;86.0;4;0;1;5;2018;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
780000.0;120.55;4;0;1;2;1990;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;10.2
784000.0;58.0;3;0;2;4;1957;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.5
370000.0;53.95;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;5.4
1885000.0;250.0;5;0;1;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.9
490000.0;28.0;2;0;1;5;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.3
804081.6;47.1;1;1;3;17;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1.6
469000.0;50.0;2;0;1;3;2013;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;31.6
690000.0;61.6;3;0;2;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.6
1399000.0;113.55;4;0;0;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;13.8
450000.0;51.2;3;0;4;4;1967;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;25.1
519000.0;64.0;4;0;1;4;1977;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;21.0
1040000.0;77.87;3;0;2;5;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.8
840225.0;87.07;4;1;4;17;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
560000.0;43.0;2;0;2;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;14.6
920000.0;48.25;2;0;1;17;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
1130000.0;72.45;3;0;6;12;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.2
1850000.0;96.0;3;0;11;29;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.0
350000.0;26.4;2;0;3;4;1971;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
1799000.0;67.14;3;0;2;3;2015;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.1
299000.0;25.36;1;0;3;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
369000.0;53.5;3;0;4;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
350000.0;25.3;2;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
520000.0;48.2;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;17.4
540000.0;63.0;3;0;1;6;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;6.5
698000.0;38.6;2;0;0;3;1955;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.9
439000.0;55.95;3;0;10;10;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.1
339000.0;23.0;1;0;7;8;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.7
529000.0;46.0;2;0;1;10;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
345000.0;55.0;2;0;0;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.5
355000.0;54.46;3;0;2;3;2008;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;24.5
715000.0;72.44;3;0;3;4;1994;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.7
370000.0;37.0;2;0;3;3;2002;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
1158250.0;56.5;2;0;2;2;2005;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.4
525000.0;57.6;3;0;0;4;1998;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;8.3
489000.0;59.6;3;0;3;4;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.1
319000.0;42.7;2;0;2;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;6.3
821788.5;81.77;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
797257.5;81.77;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
797257.5;81.77;4;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
235000.0;24.6;1;0;0;4;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;31.0
1003536.0;96.96;3;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
385000.0;60.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;8.0
789080.5;81.77;4;1;0;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
940194.0;90.84;4;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
931110.0;90.84;4;1;5;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
912942.0;90.84;4;1;3;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
922026.0;90.84;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
990000.0;59.0;3;0;6;12;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
470000.0;43.0;2;0;1;2;1920;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;14.5
560000.0;65.0;3;0;2;4;1986;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.8
849900.0;48.25;3;0;4;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.2
619000.0;66.5;3;0;3;4;1923;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.2
819000.0;45.82;2;0;1;15;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.3
879000.0;91.42;4;0;1;3;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;10.7
389000.0;49.2;3;0;2;4;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
519000.0;50.33;2;0;1;4;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.2
414000.0;61.46;2;0;0;2;2015;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;12.2
314000.0;32.01;1;0;1;2;2012;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;12.2
990000.0;58.2;2;0;1;3;1910;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.0
649000.0;59.0;3;0;4;4;1962;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;13.9
579900.0;78.0;3;0;4;4;1956;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;3.1
910000.0;49.0;2;0;1;6;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.6
547768.0;52.67;2;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
585079.5;60.63;3;1;0;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
532688.0;51.22;2;1;0;8;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
515000.0;40.75;2;0;0;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;12.7
732105.0;86.13;4;1;5;5;2020;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;31.1
389000.0;26.4;2;0;11;11;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;15.6
540000.0;107.5;4;0;1;1;2003;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;14.2
896000.0;74.67;2;0;3;3;1958;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
900000.0;111.6;4;0;3;4;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;28.5
999989.0;55.0;2;0;8;12;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
425000.0;50.6;3;0;3;3;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
590000.0;54.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;13.7
325000.0;32.6;2;0;1;4;1930;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1.9
1631500.0;125.5;5;0;3;4;2001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.3
599000.0;63.8;3;0;2;3;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.5
699000.0;82.7;4;0;2;5;1986;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3.2
439000.0;47.8;3;0;0;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1.7
1520000.0;119.0;4;0;1;3;1907;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.9
949000.0;101.51;5;0;0;1;2019;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;15.2
389000.0;49.2;3;0;2;4;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
499000.0;59.4;3;0;0;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;9.0
819000.0;108.0;3;0;2;2;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.0
499000.0;54.0;3;0;4;4;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
389000.0;78.0;4;0;2;2;1989;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;21.6
875000.0;82.7;3;0;1;4;1938;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2.9
410000.0;53.0;3;0;3;10;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
479000.0;49.0;3;0;8;9;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.0
899000.0;78.4;4;0;1;2;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.5
1250000.0;147.0;5;0;3;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.4
435000.0;49.9;3;0;2;2;2012;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
449000.0;62.9;3;0;0;3;1990;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7.8
399000.0;40.37;2;0;0;4;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;24.2
455000.0;29.54;1;0;2;5;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
1850000.0;135.8;5;0;0;6;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
1549000.0;133.0;7;0;2;2;1914;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.8
540000.0;115.75;4;0;0;2;1939;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;25.3
999900.0;84.0;3;0;2;3;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.0
579000.0;64.1;2;0;0;3;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;11.1
1179000.0;48.0;2;0;6;6;2016;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
359000.0;37.0;2;0;2;2;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.3
469000.0;40.9;2;0;6;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;13.3
839000.0;140.2;6;0;1;1;1978;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.5
749000.0;120.0;3;0;3;3;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.4
1100000.0;74.0;3;0;3;3;1935;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;10.7
820000.0;70.44;3;0;0;1;1995;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;13.6
790000.0;77.25;4;0;1;4;1992;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.6
1599000.0;85.0;4;0;5;5;2018;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
818000.0;68.2;3;0;6;9;2014;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.2
660000.0;58.5;3;0;8;10;1982;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;14.9
528000.0;91.0;4;0;1;2;2013;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;24.9
350000.0;36.0;1;0;0;3;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.3
410000.0;35.0;1;0;0;3;2003;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.1
637000.0;92.8;3;0;6;1;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
489000.0;60.0;3;0;2;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;9.0
650000.0;112.0;5;0;2;4;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.4
536000.0;50.5;3;0;2;9;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.9
1750000.0;96.25;4;0;1;3;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;11.7
739000.0;66.14;3;0;1;2;1957;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.3
565900.0;72.69;3;0;1;4;1977;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;27.1
450000.0;52.95;3;0;0;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;26.8
649000.0;88.67;3;0;1;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;26.8
464000.0;54.9;2;0;0;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;26.8
729000.0;95.48;3;0;1;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;26.8
528000.0;53.0;3;0;0;11;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13.7
899000.0;80.0;4;0;1;2;1965;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;17.6
307225.0;18.12;1;1;0;2;2023;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;13.3
285000.0;35.5;2;0;1;1;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;12.0
1740000.0;74.0;3;0;1;3;1910;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;9.8
360000.0;27.0;1;0;6;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.8
899000.0;78.4;4;0;1;3;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.5
720000.0;35.23;1;0;2;4;2014;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.5
470000.0;45.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;14.6
620000.0;50.0;2;0;4;4;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.1
439000.0;53.64;3;0;5;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;6.5
465000.0;55.2;3;0;2;3;1993;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10.7
429000.0;31.0;1;0;1;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12.3
1480000.0;118.6;4;0;10;10;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.9
648000.0;85.08;4;0;3;3;1965;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;17.4
729000.0;58.02;3;0;3;4;1960;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;20.9
589000.0;121.41;4;0;1;2;1960;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;24.7
749000.0;48.97;2;0;2;12;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
479000.0;86.0;4;0;1;1;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;20.4
444000.0;52.88;2;0;0;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;26.8
899000.0;77.72;4;0;1;4;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;19.9
915180.0;43.58;2;0;1;2;2020;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.3
1997000.0;230.0;8;0;3;3;1921;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;16.8
1677000.0;154.8;5;0;3;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;19.8
439000.0;52.0;2;0;1;3;1998;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;6.9
1480000.0;122.0;4;0;0;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;10.7
767142.0;74.12;4;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
517803.0;48.62;2;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
655662.0;65.24;3;1;2;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
763483.0;75.22;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
771005.0;75.22;4;1;5;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
520000.0;51.0;3;0;4;4;1963;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;15.4
350000.0;70.11;4;1;0;1;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;31.1
310000.0;49.9;3;0;3;3;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;24.2
499000.0;48.46;2;0;4;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.9
