Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
587000.0;85.13;4;1;3;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
456000.0;62.48;3;1;3;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
392000.0;57.72;2;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
384000.0;50.56;3;1;3;7.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
250000.0;43.0;2;0;7;10.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.7
230000.0;54.4;2;0;3;3.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;21.1
300000.0;44.5;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
213000.0;29.5;1;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
400000.0;51.0;2;0;3;4.0;2018.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21.1
319000.0;54.0;2;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;23.0
369000.0;62.0;3;0;3;24.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1.4
269000.0;60.0;3;0;10;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;17.8
399000.0;76.0;4;0;4;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16.6
439000.0;64.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
341000.0;52.0;3;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
495000.0;65.0;3;0;2;4.0;2013.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.4
329000.0;63.0;3;0;3;3.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;13.1
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;55.59;3;1;3;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.7
325000.0;58.0;3;0;2;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;8.2
609050.0;93.7;5;1;1;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;5.5
275000.0;59.28;3;0;4;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.7
463000.0;50.96;3;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
391000.0;40.13;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
361000.0;35.9;2;1;7;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
370000.0;32.67;2;1;7;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
347000.0;30.87;1;1;6;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
155000.0;30.0;1;0;3;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;8.0
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
260000.0;38.5;2;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
208500.0;28.0;1;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
383148.0;49.61;3;1;5;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
383785.0;51.28;3;1;3;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
461559.0;62.56;3;1;7;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
245000.0;51.0;2;0;0;3.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;20.9
375000.0;75.75;3;0;3;4.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;5.3
179900.0;61.25;2;0;2;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;21.6
420000.0;42.61;2;0;0;2.0;1890.0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;3.4
800000.0;252.11;9;0;2;2.0;1955.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;3.0
400000.0;46.36;2;0;0;3.0;1910.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0.0
184000.0;32.6;1;0;1;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;7.9
630000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
347000.0;55.0;3;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
390000.0;62.7;3;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;22.4
465476.0;62.48;3;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.6
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
638104.0;98.6;4;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;10.0
291500.0;44.5;2;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
350000.0;54.0;3;1;2;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
537516.0;68.04;4;1;1;6.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
552216.0;65.74;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
207000.0;29.5;1;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
139000.0;56.0;1;0;0;2.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;12.6
269000.0;57.41;2;0;2;2.0;1870.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;21.0
299000.0;72.0;4;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;48.6
427000.0;64.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
343000.0;55.0;3;1;5;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
260000.0;38.5;2;1;3;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
399000.0;55.0;2;0;11;20.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0.8
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
374970.0;43.1;2;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
635000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
335000.0;55.91;2;1;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
330000.0;55.56;2;1;2;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
678205.0;71.39;3;1;6;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
289000.0;50.0;2;0;2;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;7.9
262900.0;32.5;1;0;0;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
399000.0;52.97;3;0;1;5.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
399000.0;52.93;3;0;2;5.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
699000.0;101.51;4;0;1;2.0;2010.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;6.7
399000.0;62.8;3;0;2;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;25.7
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
219000.0;54.0;3;0;1;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;18.6
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
339000.0;51.8;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;22.4
359000.0;62.92;3;0;0;4.0;1979.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;5.6
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
229000.0;62.0;2;0;11;11.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;22.5
259000.0;52.5;2;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;22.5
180000.0;46.61;2;0;0;2.0;1964.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;15.6
183000.0;26.7;1;0;9;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.5
660000.0;110.5;3;0;1;4.0;2000.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;7.9
285000.0;37.0;2;0;2;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
430000.0;76.0;3;0;5;5.0;1950.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;75.3
365000.0;55.48;3;1;4;5.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0.0
162700.0;36.0;1;0;1;1.0;1980.0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;20.0
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
230000.0;52.0;2;0;2;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.7
659685.0;77.61;4;1;1;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
622644.0;69.96;3;1;4;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
239000.0;48.0;3;0;3;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16.2
529900.0;66.2;3;0;2;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
664938.0;81.09;4;1;2;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.7
399000.0;41.0;2;0;0;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.0
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461670.0;62.5;3;1;6;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
272283.0;33.33;1;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
629130.0;77.0;3;1;9;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
384143.0;51.2;3;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
752145.0;97.0;4;1;8;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
382050.0;49.71;3;1;7;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
375233.0;53.9;2;1;5;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
185000.0;34.2;1;0;10;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;24.4
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
400848.0;65.33;3;1;0;2.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;7.4
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
732493.0;90.96;4;1;0;4.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
824588.0;99.95;5;1;1;6.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
393500.0;59.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
330500.0;52.0;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
260000.0;38.5;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
289000.0;47.0;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9.3
399999.0;51.11;2;0;0;2.0;1950.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7.1
209000.0;44.0;2;0;2;3.0;1950.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;10.1
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
135000.0;32.7;1;0;1;1.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;19.9
319000.0;64.0;3;0;4;4.0;1.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;21.3
427000.0;64.0;4;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
339000.0;53.5;3;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
260000.0;38.5;2;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
207000.0;29.5;1;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
335000.0;55.91;2;1;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
330000.0;55.56;2;1;4;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
207000.0;29.5;1;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
329000.0;52.0;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
349500.0;51.0;2;0;3;3.0;1964.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;22.4
353000.0;45.91;2;1;0;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
570000.0;68.0;3;0;3;7.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;156.0
340000.0;59.6;3;0;2;2.0;1980.0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;9.4
598000.0;76.65;4;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
320000.0;40.48;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
272000.0;41.0;2;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
324900.0;40.6;1;0;0;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
165000.0;40.58;1;0;2;3.0;1950.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;6.2
483574.0;53.14;3;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
461188.0;50.96;3;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
371633.0;37.35;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
353615.0;35.9;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
370805.0;32.67;2;1;6;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
327675.0;28.87;1;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
643000.0;67.9;3;1;2;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
485000.0;56.2;4;1;3;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
278938.0;44.99;2;1;1;5.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;16.1
335297.0;56.83;3;1;5;5.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;16.1
365092.0;61.88;3;1;0;5.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;16.1
451940.0;76.6;4;1;1;5.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;16.2
396000.0;47.4;2;1;2;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
385000.0;42.9;2;1;6;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
320000.0;48.0;2;0;0;2.0;2018.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;22.8
220000.0;39.0;2;0;5;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.0
427000.0;64.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
330000.0;52.0;3;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
229900.0;27.0;1;0;4;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
345000.0;48.0;2;1;2;5.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.9
291000.0;44.5;2;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
208000.0;30.0;1;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
349000.0;31.0;1;0;1;4.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10.0
208000.0;49.7;3;0;3;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;11.3
399000.0;82.0;3;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;24.8
661658.0;80.69;4;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
220000.0;50.58;2;0;0;3.0;1968.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12.9
449700.0;82.92;3;0;0;1.0;1968.0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;12.5
157000.0;33.0;2;0;2;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.5
249000.0;41.86;2;0;2;4.0;1965.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6.8
269000.0;60.0;3;0;0;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;28.6
276375.0;41.25;2;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.7
222439.0;29.56;1;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.7
607552.0;69.04;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
386000.0;33.01;1;1;4;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
404000.0;32.9;1;1;6;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
801000.0;77.81;4;1;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
616000.0;66.34;3;1;3;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
569000.0;64.7;3;1;4;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
553000.0;56.07;3;1;5;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
594000.0;54.05;3;1;7;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
275000.0;51.4;2;0;6;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;24.4
588000.0;144.15;5;0;0;2.0;1999.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;14.5
427000.0;64.0;4;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
610000.0;70.19;3;0;10;11.0;2008.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.6
343000.0;55.0;3;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
182000.0;24.5;1;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
